TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
389725,,,860-246-7616,CT,AN40175,2006,MERCEDES,SLK55,GRAY,1 WESTON ST,04092021,1816,"(41.7834063598568, -72.66485627680385)"
389799,,,860-947-3062,CT,AV80141,2005,MAZDA,6,,152 COLLINS ST,04122021,0043,"(41.77292380511313, -72.6892714384581)"
389711,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,NISS,MAX,GRY,127 WESTBOURNE PKWY,04092021,1330,"(41.78779536374801, -72.70020805750863)"
389772,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AD21122,2011,HONDA,ACCORD,GREY,1750 MAIN ST,04102021,2227,"(41.77845804699736, -72.67585197828603)"
389575,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,531YTF,2016,PORSCHE,CAYENNE,WHITE,I 91N-XT 27 BRAINARD RD,04062021,0834,"(90.0, -72.75)"
389433,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,VA,UEZ7241,2004,FORD,PICKUP,WHITE,1200 PARK ST,04012021,1441,"(41.759001844599695, -72.69908625018063)"
389403,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AX85812,2008,KIA,SEDONA,WHITE,988 BROAD ST,03312021,1522,"(41.75595879093333, -72.6869131160784)"
389896,,,860-296-8588,CT,BA08068,1998,CHRYSLER,CONCORDE,TAN,30 EVERGREEN AV,04142021,0525,"(41.765398672686466, -72.70900305907837)"
389968,,,860-246-7616,CT,AR76988,2000,TOYOTA,COROLLA,GRAY,530 WETHERSFIELD AV,04162021,0451,"(41.74147778260001, -72.67196307279197)"
389452,,,860-293-2442,CT,BB19516,2007,HONDA,CIVIC,GRAY,395 GARDEN ST,04022021,0458,"(41.77997346033054, -72.68505604725931)"
389376,,,860-296-9663,MA,9LN333,2007,MAZDA,MAZDA 3,PURPLE,210 FARMINGTON AV,03312021,0122,"(41.76831852113283, -72.69471357328656)"
389854,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2006,MAZDA,3,BLUE,GREENFIELD ST & WOODLAND ST,04132021,1117,"(41.78452511816933, -72.69518439960241)"
389863,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AA54185,2008,HONDA,ACCORD,GRAY,449 COLUMBUS BLVD,04132021,1333,"(41.76786538042547, -72.66930927992388)"
389761,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AY46639,2007,HONDA,ACCORD,BLUE,LEDYARD ST & WAWARME AV,04102021,1857,"(41.74983127340896, -72.66998783861239)"
389632,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AT28679,2016,VOLKSWAGON,JETTA,BLK,CROWN ST & WEBSTER ST,04072021,2001,"(41.74412601255803, -72.68287190040252)"
389411,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG62844,2006,HONDA,ACCORD,TAN,626 GARDEN ST,03312021,2338,"(41.78753258923286, -72.68214144407456)"
389873,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2012,HONDA,CROSSTOUR,BLK,7 BROWN ST,04132021,1709,"(41.73744459857072, -72.67199721161923)"
389608,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,1GDD99,2003,HONDA,CIVIC,GRAY,197 MAIN ST,04072021,0237,"(41.75811744444761, -72.67579586607394)"
389624,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,2GGY64,2014,ACURA,RLX,GRAY,ESSEX ST & MAPLE AV,04072021,1440,"(90.0, -72.75)"
389286,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AL25883,2006,HONDA,ACCORD,TAN,BLUE HILLS AV & HEBRON ST,03282021,1646,"(41.790610600527124, -72.69830842823168)"
389967,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AX74007,2021,VOLKSWAGEN,JETTA,WHITE,WESTON ST & JENNINGS RD,04162021,0219,"(41.78894037372077, -72.66221700727658)"
389693,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AN44811,2003,TOYOTA,MATRIX,,53 WEBSTER ST,04092021,0620,"(41.74506976104109, -72.68364540917439)"
389627,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,CHEVROLET,CAVALIER,RED,BARKER ST & WETHERSFIELD AV,04072021,1754,"(41.74405488136229, -72.67297638449324)"
389915,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AZ78552,2011,ACURA,TL,SILVER,507 FLATBUSH AV,04142021,1642,"(41.74209996618322, -72.71254775016966)"
389316,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,1WRM25,2010,VOLKS,ROUTAN,BLACK,71 SOUTH WHITNEY ST,03292021,1431,"(41.75926167328536, -72.70947553774036)"
389476,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AX59027,2012,FORD,FUSION,BLUE,6 STERLING ST,04022021,1910,"(41.77809597155088, -72.69557081307461)"
389623,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AC49391,2007,VOLVO,XC90,GRAY,79 GREEN ST,04072021,1425,"(41.778904470051, -72.68109956015189)"
389430,,,860-947-3062,CT,BB70842,2005,TOYOTA,COROLLA,SILVER,198 SIGOURNEY ST,04012021,1414,"(41.772470434402564, -72.69285091471698)"
389907,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,ACURA,TL,GRY,290 BROAD ST,04142021,1100,"(41.7380754396253, -72.68728171237966)"
389780,,,860-947-3062,CT,AZ04793,1999,BUICK,ULTRA,GREY,300 ASYLUM ST,04112021,0237,"(41.76758525331148, -72.6785700106631)"
389613,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,FORD,EXPLORER X,BLK/GRY,1200 PARK ST,04072021,0959,"(41.759001844599695, -72.69908625018063)"
389611,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT16302,2007,HONDA,ACCORD,GRAY,680 PARK ST,04072021,0843,"(41.75820082694965, -72.6882549246648)"
389295,,,860-296-2826,CT,AS14109,2013,NISSAN,ALTIMA,BLACK,47 SUMNER ST,03282021,2302,"(41.770905742917535, -72.69069363682439)"
389467,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AD65757,2007,TOYOTA,CAMRY SOLA,BLACK,24 VINE ST,04022021,1325,"(41.779849581976876, -72.68825460504286)"
389862,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,BA55586,2013,TOYOTA,AVALON,BLACK,70 ARCH ST,04132021,1328,"(41.76218666486817, -72.67239551235626)"
389294,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AV15155,2009,ACURA,TSX,SILVER,76 WEBSTER ST,03282021,2134,"(41.74557087190926, -72.68283177097392)"
389769,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS96042,2015,TOYOTA,COROLLA,GREY,553 ALBANY AV,04102021,2105,"(41.777843401168816, -72.6860612560158)"
389666,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AJ44057,2003,BUICK,CENTURY,BROWN,37 YALE ST,04082021,1240,"(41.73103355606635, -72.69356366545448)"
389253,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,NU,JEB4542,2008,INFINITI,G35,BLUE,75 ALBANY AV,03272021,1048,"(41.7745116143717, -72.6787737875997)"
389354,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AU81822,2004,INFINITI,G35,BLACK,354 WOODLAND ST,03302021,1454,"(41.779006317303995, -72.69738379472518)"
389312,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AZ92504,2010,BUICK,LACROSSE,GRAY,96 MATHER ST,03292021,1221,"(41.77944651381393, -72.68058899931579)"
389291,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2010,INFINITI,FX35,GRAY,248 WESTLAND ST,03282021,2055,"(41.79188916871332, -72.68319620040684)"
389355,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,0000,,,,249 NEWBURY ST,03302021,1535,"(41.7342240587094, -72.6899842592333)"
389922,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,BB70391,1999,HONDA,CIVIC,RED,ASYLUM AV & SIGOURNEY ST,04142021,2137,"(41.77022685097801, -72.69370983588188)"
389606,,,860-216-5474,FL,GBQD15,2016,BMW,535I,BLACK,162 STONINGTON ST,04072021,0214,"(41.754591562480584, -72.66731966234497)"
389423,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,7ALGW4,2010,HYND,SANTA FE,GRY,109 EARLE ST,04012021,1256,"(41.79151825912518, -72.6744342332432)"
389419,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM40746,2017,TOYT,CAMRY,SILV,WESTON ST & JENNINGS RD,04012021,1050,"(41.78894037372077, -72.66221700727658)"
389539,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AZ60391,2000,CHEVROLET,MALIBU,WHITE,ELLIOTT ST & WETHERSFIELD AV,04052021,0301,"(41.746443063630224, -72.67331671665235)"
389531,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AK00363,2014,INFINITI,Q60,GRAY,FRANKLIN AV & PRESTON ST,04042021,1703,"(41.7396670493939, -72.67577453781952)"
389573,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,214UGT,2009,NISSAN,ALTIMA,WHITE,77 BUCKINGHAM ST,04062021,0711,"(41.76004456755288, -72.67670507065415)"
389736,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AE69528,2003,FORD,EXPLORER,BLACK,1200 PARK ST,04092021,2053,"(41.759001844599695, -72.69908625018063)"
389314,,,860-296-9663,CT,AN85242,1998,HONDA,ACCORD,BLACK,603 FARMINGTON AV,03292021,1404,"(41.76576233772994, -72.712959108963)"
389541,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AV82435,2015,HYUNDAI,TUCSON,BLACK,ELLIOTT ST & WETHERSFIELD AV,04052021,0301,"(41.746443063630224, -72.67331671665235)"
389650,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,SAAB,9-3,GRAY,511 ZION ST,04082021,0912,"(41.755196663122916, -72.69277652155198)"
389374,,,860-296-9663,,,1996,FORD,CLUB WAGON,WHITE,880 ASYLUM AV,03312021,0050,"(41.770566391927375, -72.69393483158166)"
389248,,,860-296-2826,,,2009,MAZDA,MAZDA 3,BLACK,469 WETHERSFIELD AV,03272021,0259,"(41.74296858485051, -72.67301566181105)"
389881,,,860-216-5474,MD,4DB1088J,2004,NISSAN,MURANO,ORANGE,18 SHERMAN ST,04132021,1956,"(41.767577241518396, -72.70681560291199)"
389664,,,860-296-8588,,,1999,HONDA,ACCORD,GRAY,53 NEPAUG ST,04082021,1359,"(41.73017108416146, -72.70974473879465)"
389439,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,LEXUS,ES300,WHT,235 WETHERSFIELD AV,04012021,2001,"(41.74933894275835, -72.67398173017514)"
389673,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2009,NISSAN,MURANO,WHITE,1620 PARK ST,04082021,1543,"(41.75758847185277, -72.70570556005575)"
389852,,,860-296-2826,,,2009,NISSAN,MURANO,BLUE,60 FREEMAN ST,04132021,1039,"(41.732846266665746, -72.69042895047508)"
389598,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2001,HONDA,ACCORD,GREEN,2084 MAIN ST,04062021,1632,"(41.7830546536212, -72.67536525987292)"
389388,,,860-246-7616,TX,82K7953,2004,ACURA,TL,SILVER,34 VERNON ST,03312021,0828,"(41.75158597041629, -72.68618892397464)"
389560,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AN77340,2011,NISSAN,ALTIMA,BLK,CUMBERLAND ST & NEW BRITAIN AV,04052021,1340,"(41.73341723876976, -72.70483023651741)"
389478,,,860-216-5474,CT,AX86624,2016,AUDI,A4,WHITE,45 ALLEN PL,04022021,2007,"(41.7521320041222, -72.68535944426996)"
389507,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,HONDA,CR80,RED,417 ZION ST,04032021,1956,"(41.752680017549835, -72.69373652534864)"
389334,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2007,BMW,X5,GRAY,1303 ALBANY AV,03302021,0654,"(41.78222560994282, -72.69840389831559)"
389392,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AX27688,2004,VOLVO,XC70,BLUE,211 SARGEANT ST,03312021,0917,"(41.77586891860691, -72.69436925271997)"
389859,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,BB82163,2016,HYUNDAI,TUCSON,GRAY,HOMESTEAD AV & WOODLAND ST,04132021,1304,"(41.778689832516555, -72.69776621327372)"
389463,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AZ08803,2017,SUBARU,CROSSTREK,GRAY,203 CLARK ST,04022021,1217,"(41.7905477364708, -72.6765691696418)"
389648,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,INFINITI,M45,BLACK,17 EDWARDS ST,04082021,0805,"(41.77200697504752, -72.68340515975399)"
389540,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,FL,NPVN26,2016,NISSAN,ALTIMA,GRY,ELLIOTT ST & WETHERSFIELD AV,04052021,0301,"(41.746443063630224, -72.67331671665235)"
389468,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2019,NISSAN,ALTIMA,BLUE,50 BURTON ST,04022021,1401,"(41.77807743918613, -72.6891765216261)"
